File,Line,Pattern,Risk Level,Suggestion
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,119,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,120,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,121,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,122,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,233,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,238,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,245,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,246,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/mod.rs,247,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/level.rs,122,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/level.rs,130,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/level.rs,131,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/wheel/level.rs,133,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,4,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,159,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,172,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,212,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,227,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,307,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,308,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,353,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,354,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,367,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,395,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,407,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,421,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,452,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,461,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,465,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,490,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,495,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,499,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,500,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,501,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,542,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,546,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,557,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,558,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,559,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,560,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,593,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,594,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,597,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,598,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,601,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,602,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,609,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,622,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,647,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/time/entry.rs,654,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/context/scoped.rs,53,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,12,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,17,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,22,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,29,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,30,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,31,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,32,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,45,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,46,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,47,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/inject.rs,48,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/task_combinations.rs,276,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/task_combinations.rs,277,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/task_combinations.rs,278,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/task_combinations.rs,279,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/task_combinations.rs,280,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/loom_current_thread.rs,111,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/runtime/tests/loom_current_thread.rs,112,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/runtime/tests/loom_current_thread.rs,116,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/runtime/tests/loom_current_thread.rs,117,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/runtime/tests/loom_current_thread.rs,120,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/runtime/tests/loom_current_thread.rs,141,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/tests/loom_multi_thread_alt.rs,49,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/tests/loom_multi_thread.rs,47,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/mod.rs,165,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject.rs,58,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject.rs,68,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/rt_multi_thread.rs,29,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/rt_multi_thread.rs,51,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/rt_multi_thread.rs,66,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/rt_multi_thread.rs,75,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/rt_multi_thread.rs,87,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/rt_multi_thread.rs,96,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/rt_multi_thread.rs,97,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/rt_multi_thread.rs,98,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/shared.rs,17,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/shared.rs,18,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/shared.rs,68,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/shared.rs,78,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/shared.rs,83,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/shared.rs,97,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/shared.rs,106,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/synced.rs,19,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/synced.rs,20,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/synced.rs,26,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/synced.rs,32,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/inject/synced.rs,35,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,59,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,60,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,81,from_raw_parts,HIGH: Creating from raw parts,Ensure proper ownership and layout
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,149,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,168,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,169,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,170,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,196,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,233,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,234,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,235,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,321,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,352,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,382,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,399,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,432,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,509,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/queue.rs,516,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker/taskdump.rs,43,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker.rs,850,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker.rs,1144,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker.rs,1152,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker.rs,1153,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker.rs,1154,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker.rs,1249,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker.rs,1250,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread/worker.rs,1251,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/current_thread/mod.rs,477,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,62,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,63,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,130,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,152,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,153,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,154,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,180,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,219,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,220,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,221,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,311,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,344,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,374,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,391,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,426,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,504,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/queue.rs,511,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker/taskdump.rs,43,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,807,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1340,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1435,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1436,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1437,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1444,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1445,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1446,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1453,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1454,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/scheduler/multi_thread_alt/worker.rs,1455,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/dump.rs,43,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/dump.rs,44,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/io/registration.rs,57,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/io/registration.rs,58,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/io/registration_set.rs,109,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/registration_set.rs,117,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/registration_set.rs,119,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/registration_set.rs,127,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/registration_set.rs,133,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/runtime/io/registration_set.rs,136,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/registration_set.rs,138,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/runtime/io/registration_set.rs,141,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/driver.rs,177,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/driver.rs,226,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/driver.rs,227,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/driver.rs,228,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/driver.rs,229,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,142,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,263,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,379,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,380,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,407,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,415,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,419,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,432,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,445,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,486,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,487,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,488,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,495,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,507,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,527,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,557,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,558,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,559,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,560,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,561,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,565,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/io/scheduled_io.rs,566,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/runtime/signal/mod.rs,69,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/runtime/signal/mod.rs,71,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,496,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,745,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,789,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,992,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1303,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1309,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1310,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1311,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1338,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1352,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1364,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1372,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1376,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1388,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1415,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1427,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/pipe.rs,1436,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/socket.rs,184,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/socket.rs,219,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/socket.rs,241,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/socket.rs,256,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/socket.rs,261,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,93,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,94,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,95,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,96,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,97,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,98,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,99,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,100,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,140,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,141,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,142,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,143,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,144,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,145,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,146,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,147,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,182,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,183,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,184,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,185,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,186,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,187,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,188,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,189,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,190,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,191,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,192,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,193,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,194,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,195,other,LOW,Review for potential safety issues
